name,line
Kanye,"I knew I was gon' see, I knew I was gon' see you again! Knew I was gon' see you again!
"
Kanye,"Where your goddamn book bag at?
"
Kanye,"Always carryin' that lil' book bag, nobody wants to see that!
"
Kanye,"Goddamn 4th grader, sit your ass down!
"
Kanye,"He wanna play it again like he got somethin' else to do
"
Kanye,"You ain't got somethin' else to do!
"
Kanye,"You ain't doin' nothin' wit' your life, notin' wit' your life!
"
Kanye,"You think this is?
"
Kanye,"You better look at me when I'm talkin' to you!
"
Kanye,"You think this shit easy, don't you?
"
Kanye,"You think this is promised!
"
Kanye,"Well ain't nothin' promised to you!
"
Kanye,"Look at my face, do I got a promised face?
"
Kanye,"Does it look like I promised you anything?
"
Kanye,"Wake up Mr. West!
"
Kanye,"Wake up Mr. West - Mr. West - Mr. West...
"
Kanye,"Uh, yea, uh, yea, uh, yea
"
Kanye,"And I heard 'em say, nothing's ever promised tomorrow today
"
Kanye,"From the Chi, like Tim it's a harder way
"
Kanye,"So this is in the name of love like Robert say
"
Kanye,"Before you ask me to go get a job today
"
Kanye,"Can I at least get a raise of the minimum wage?
"
Kanye,"And I know that the government administer AIDS
"
Kanye,"So I guess we just pray like the minister say
"
Kanye,"Allāhu Akbar and throw in some hot cars
"
Kanye,"Things we see on the screen that's not ours
"
Kanye,"Where I'm from the dope boys is the rock stars
"
Kanye,"But they can't cop cars without seeing cop cars
"
Kanye,"I guess they want us all behind bars - I know it
"
Kanye,"And I heard 'em say
"
Kanye,"But we'll a find a way
"
Kanye,"And nothing last forever but be honest babe
"
Kanye,"It hurts but it may be the only way
"
Kanye,"They say people in your life are seasons
"
Kanye,"And anything that happen is for a reason
"
Kanye,"And Gran keep praying and keep believing
"
Kanye,"In Jesus, and one day that you see him
"
Kanye,"'Til then walk in his footsteps and try to be him
"
Kanye,"The devil is alive I feel him breathin
"
Kanye,"Claiming money is the key, so keep on dreamin
"
Kanye,"And put them lottery tickets just to tease us
"
Kanye,"My Aunt Pam can't put them cigarettes down
"
Kanye,"So now my little cousin smokin' them cigarettes now
"
Kanye,"His job try to claim that he too niggerish now
"
Kanye,"Is it 'cause his skin blacker than licorice now?
"
Kanye,"I can't figure it out, I'm sick of it now
"
Kanye,"With every worthless word we get more far away
"
Kanye,"And nothing's ever promised tomorrow today
"
Kanye,"And nothing lasts forever but be honest babe
"
Kanye,"Oohh, Oohh, Oohh, Oohh
"
Kanye,"I gotta testify
"
Kanye,"Come up in the spot lookin' extra fly
"
Kanye,"'Fore the day I die, I'ma touch the sky
"
Kanye,"Gotta testify
"
Kanye,"Back when they thought pink Polos would hurt the Roc
"
Kanye,"Before Cam got the shit to pop
"
Kanye,"The doors was closed
"
Kanye,"I felt like Bad Boy's street team: I couldn't work the locks
"
Kanye,"Now let's go, take 'em back to the plan
"
Kanye,"Me and my momma hopped in that U-Haul van
"
Kanye,"Any pessimists, I ain't talk to them
"
Kanye,"Plus I ain't have no phone in my apart-a-ment
"
Kanye,"Let's take 'em back to the club
"
Kanye,"Least about an hour I stand on line
"
Kanye,"I just wanted to dance, I went to Jacob an hour
"
Kanye,"After I got my advance, I just wanted to shine
"
Kanye,"Jay favorite line: ""Dawg, in due time!""
"
Kanye,"Now he look at me, like, ""Damn, dawg! You where I am!""
"
Kanye,"A hip-hop legend
"
Kanye,"I think I died in that accident, ‘cause this must be Heaven
"
Kanye,"Now let's take them hi-ah-igh-igh-igh-ighhhh
"
Kanye,"A-la-la-la-lah-la-lahhhhh
"
Kanye,"Back when Gucci was the shit to rock
"
Kanye,"Back when Slick Rick got the shit to pop
"
Kanye,"I'd do anything to say I got it
"
Kanye,"Damn, them new loafers hurt my pocket
"
Kanye,"Before anybody wanted K. West beats
"
Kanye,"Me and my girl split the buffet at KFC
"
Kanye,"Dog, I was havin' nervous breakdowns
"
Kanye,"Baby, I'm goin' on an aeroplane
"
Kanye,"And I don't know if I'll be back again
"
Kanye,"Sure enough, I sent the plane tickets
"
Kanye,"But when she came to kick it, things became different
"
Kanye,"Any girl I cheated on, sheets I skeeted on
"
Kanye,"Couldn't keep it at home, thought I needed a Nia Long
"
Kanye,"I'm tryin' to right my wrongs
"
Kanye,"But it's funny them same wrongs helped me write this song
"
Kanye,"'Fore the day you die, you gon' touch the sky
"
Kanye,"You gon' touch the sky, baby girl, testify
"
Kanye,"Yes, yes, yes, guess who's on third?
"
Kanye,"Lupe steal like Lupin the 3rd
"
Kanye,"Here like ear 'til I'm beer on the curb
"
Kanye,"Peachfuzz buzz but beard on the verge
"
Kanye,"Let's slow it down like we're on the syrup
"
Kanye,"Bottle-shaped body like Mrs. Butterworth
"
Kanye,"But, before you say another word
"
Kanye,"I'm back on the block like I'm layin' on the street
"
Kanye,"I'm tryna stop lyin' like I'm Mumm-Ra
"
Kanye,"But I'm not lyin' when I'm layin' on the beat, en garde
"
Kanye,"Or touché, Lupe cool as the unthawed
"
Kanye,"But I still feel possessed as a gun charge
"
Kanye,"Come as correct as a porn star
"
Kanye,"In a fresh pair steps in my best foreign car
"
Kanye,"So, I represent the first
"
Kanye,"Now let me end my verse right where the horns are, like uh
"
Kanye,"We back at home, baby!
"
Kanye,"Sky high, I’m, I’m sky high!
"
Kanye,"I’m, I’m sky high!
"
Kanye,"Sky, sky high! I’m, I’m sky high!
"
Kanye,"Yeah, keep it rollin'!
"
Kanye,"Yeah, uh, feels good to be home, baby!
"
Kanye,"Feels good to be home!
"
Kanye,"She take my money when I'm in need
"
Kanye,"Yeah, she's a triflin' friend indeed
"
Kanye,"Oh, she's a gold digger
"
Kanye,"Way over town that digs on me
"
Kanye,"Cutie the bomb, met her at a beauty salon
"
Kanye,"With a baby Louis Vuitton under her underarm
"
Kanye,"She said: ""I can tell you rock, I can tell by your charm
"
Kanye,"Far as girls, you got a flock
"
Kanye,"I can tell by your charm and your arm""
"
Kanye,"But I'm lookin' for the one, have you seen her?
"
Kanye,"My psychic told me she'll have a ass like Serena
"
Kanye,"Trina, Jennifer Lopez, four kids
"
Kanye,"And I gotta take all they bad asses to ShowBiz?
"
Kanye,"Okay, get your kids, but then they got their friends
"
Kanye,"I pulled up in the Benz, they all got up in
"
Kanye,"We all went to din' and then I had to pay
"
Kanye,"If you fuckin' with this girl, then you better be paid
"
Kanye,"You know why? It take too much to touch her
"
Kanye,"From what I heard she got a baby by Busta
"
Kanye,"My best friend said she used to fuck with Usher
"
Kanye,"I don't care what none of y'all say, I still love her
"
Kanye,"Eighteen years, eighteen years
"
Kanye,"She got one of your kids, got you for eighteen years
"
Kanye,"I know somebody payin' child support for one of his kids
"
Kanye,"His baby mama car and crib is bigger than his
"
Kanye,"You will see him on TV any given Sunday
"
Kanye,"Win the Super Bowl and drive off in a Hyundai
"
Kanye,"She was supposed to buy your shorty Tyco with your money
"
Kanye,"She went to the doctor, got lipo with your money
"
Kanye,"She walkin' around lookin' like Michael with your money
"
Kanye,"Shoulda got that insured, Geico for your money
"
Kanye,"If you ain't no punk
"
Kanye,"It's somethin' that you need to have
"
Kanye,"‘Cause when she leave yo' ass, she gon' leave with half
"
Kanye,"And on the 18th birthday, he found out it wasn't his?
"
Kanye,"Now, I ain't sayin' you a gold digger, you got needs
"
Kanye,"You don't want a dude to smoke, but he can't buy weed
"
Kanye,"You go out to eat, he can't pay, y'all can't leave
"
Kanye,"There's dishes in the back, he gotta roll up his sleeves
"
Kanye,"But while y'all washin', watch him
"
Kanye,"He gon' make it to a Benz out of that Datsun
"
Kanye,"He got that ambition, baby, look at his eyes
"
Kanye,"This week he moppin' floors, next week it's the fries
"
Kanye,"So stick by his side
"
Kanye,"I know there's dudes ballin', and yeah, that's nice
"
Kanye,"And they gonna keep callin' and tryin', but you stay right, girl
"
Kanye,"And when he get on, he'll leave yo' ass for a white girl
"
Kanye,"Let me hear that back
"
Kanye,"I brought you brothers here today to start our own fraternity
"
Kanye,"Broke Phi Broke, we ain't got it
"
Kanye,"No, we have no money
"
Kanye,"We are sharin' jeans
"
Kanye,"If I go outside, I got the only clothing on
"
Kanye,"Should we let our woman go and be with the cat with the car?
"
Kanye,"Why? Because we can't afford gas. Say it with me!
"
Kanye,"Say it!
"
Kanye,"So we ain't drivin'!
"
Kanye,"Drive slow, homie
"
Kanye,"You never know, homie, about these hoes, homie
"
Kanye,"You need to pump your brakes and drive slow, homie
"
Kanye,"My homie Mali used to stay at 79th and May
"
Kanye,"One of my best friends from back in the day
"
Kanye,"Down the street from Calumet, a school full of Stones
"
Kanye,"He nicknamed me K-Rock so they would leave me alone
"
Kanye,"Bulls jacket with his hat broke way off
"
Kanye,"And walked around the mall with his radio face off
"
Kanye,"Plus he had the spinner from his Daytons in his hand
"
Kanye,"Keys in his hand, reason again to let you know he's the man
"
Kanye,"Back when we rocked Ellesses, he had dreams of Caprices
"
Kanye,"Drove by the teachers, even more by polices
"
Kanye,"How'd he get the cash? The day his father passed away
"
Kanye,"Left him with a lil' somethin', sixteen, he was stuntin'
"
Kanye,"Hit Lake Shore, girls go all crazy
"
Kanye,"Hit the freeway, go at least 'bout eighty
"
Kanye,"Boned so much that summer, even had him a baby
"
Kanye,"See back-back then-then, if you had a car
"
Kanye,"You was the Chi-Town version of Baby
"
Kanye,"And I was just a virgin, a baby
"
Kanye,"One of the reasons I looked up to him crazy
"
Kanye,"I used to love to play my demo tape when the system yanked
"
Kanye,"Felt like I was almost signed when the shit got cranked
"
Kanye,"We'd take a Saturday and just circle the mall
"
Kanye,"They had they Lincolns and Auroras, we was hurtin' 'em all
"
Kanye,"With the girls a lot of flirtin' involved, but dog
"
Kanye,"Fuck all that flirtin' now I'm tryin' to get in some drawers
"
Kanye,"So put me on with these hoes, homie
"
Kanye,"He told me don't rush to get grown, drive slow, homie
"
Kanye,"Drive slow
"
Kanye,"What it do? I'm posted up in the parking lot, my trunk waving
"
Kanye,"The candy gloss is immaculate, it's simply amazing
"
Kanye,"Them elbows pokin' wide on that candy 'Lac
"
Kanye,"Trunk open, screens on, neons lit with fifth relaxed
"
Kanye,"I'm on a mission for dime-pieces and sexy ladies
"
Kanye,"Allow me to introduce you to my CL Mercedes
"
Kanye,"It's a star-studded event when I valet park
"
Kanye,"Open up my mouth and sunlight illuminates the dark
"
Kanye,"You see them fours crawling? You see them screens falling?
"
Kanye,"The disco ball in my mouth insinuates I'm ballin'
"
Kanye,"I'm leaning on the switch, sitting crooked in my slab
"
Kanye,"But I could still catch boppers if I drove a cab
"
Kanye,"A young Houston hardhitter all about the scrilla
"
Kanye,"Ridin' something candy-coated, crawling like a caterpillar
"
Kanye,"I'm tipping on them fours, I'm jamming on that Screw
"
Kanye,"I'm looking for them hoes, baby, what it do? Drive slow, homie
"
Kanye,"Turn your hazard lights on when you see them hoes
"
Kanye,"If you're riding around the city with nowhere to go
"
Kanye,"Live today, cause tomorrow, man, you never know
"
Kanye,"You never know, homie, might meet some hoes, homie
"
Kanye,"My car's like the movie, my car's like the crib
"
Kanye,"I got more TVs in here than where I live
"
Kanye,"And that don't make no sense, but baby, I'm the shit
"
Kanye,"And everything I flip, you know it's something serious
"
Kanye,"I got the custom grill, I got the Brabus rims
"
Kanye,"I got the baller genetics, baby this evidence
"
Kanye,"You see a player flicking, and how you ain't convinced
"
Kanye,"I got my custom kicks, I got my Jesus chain
"
Kanye,"My canaries is gleamin' through my angel wings
"
Kanye,"They see me, hoes actin like they seen a king
"
Kanye,"With that mean lean, smoking on that finest Cali green
"
Kanye,"My woodgrain oak, I'm ridin on Vogues
"
Kanye,"My cylinder quiet, like tip-toes
"
Kanye,"I sold O's, and this I know
"
Kanye,"When you see them hoes, lil' homie, drive slow
"
Kanye,"They say home is where the hate is, my dome is where fate is
"
Kanye,"I stroll where souls get lost like Vegas
"
Kanye,"Seen through the eyes of rebel glasses
"
Kanye,"Pray to God that my arms reach the masses
"
Kanye,"The young smoke grass in grassless jungles
"
Kanye,"Rubber band together in cashless bundles
"
Kanye,"We wear strugglin chains, divided only hustle remains
"
Kanye,"Makin sense of it we hustle for change
"
Kanye,"Revolution ain't a game it's another name, for life fightin
"
Kanye,"Someone to stay in they corner like Mike Tyson
"
Kanye,"Hypes fightin for hits to heighten they hell
"
Kanye,"Don't he know he could only get as high as he fell?
"
Kanye,"Show money becomes bail, relationships become jail
"
Kanye,"Children are unheld
"
Kanye,"I wish love was for sale, ""Behold the Pale - Horse""
"
Kanye,"Got me trapped like R. Kel', I bail and it -
"
Kanye,"""Might not be such a bad idea if I never
"
Kanye,"Never went home again
"
Kanye,"I'm on my way home
"
Kanye,"I left three days ago, but no one seems to know I'm gone
"
Kanye,"Home is where the hatred is; home is filled with pain and it
"
Kanye,"Might not be such a bad idea if I never
"
Kanye,"Never went home again""
"
Kanye,"How we stop the Black Panthers?
"
Kanye,"Ronald Reagan cooked up an answer
"
Kanye,"You hear that? What Gil Scott was hearin'
"
Kanye,"When our heroes or heroines got hooked on heroin
"
Kanye,"Crack raised the murder rate in D.C. and Maryland
"
Kanye,"We invested in that, it's like we got Merrill lynched
"
Kanye,"And we been hangin' from the same tree ever since
"
Kanye,"Sometimes I feel the music is the only medicine
"
Kanye,"So we, cook it, cut it, measure it, bag it
"
Kanye,"Sell it, the fiends cop it, nowadays they can't tell if
"
Kanye,"That's that good shit, we ain't sure man
"
Kanye,"Put the CD on your tongue, yeah that's pure man
"
Kanye,"From the place where the father's gone
"
Kanye,"The mothers is hardly home
"
Kanye,"And the Madigan's lock us up in the Audy Home
"
Kanye,"How the Mexicans say, we just tryin' to party holmes
"
Kanye,"They wanna pack us all in a box like styrofoam
"
Kanye,"Who gave Saddam anthrax?
"
Kanye,"George Bush got the answers
"
Kanye,"Back in the hood it's a different type of chemical
"
